id,score,scLivingspaceSqmPrice,scLotareaSqmPrice,scPurchasePrice,scPricetrend,scCondition,scFiring_type,yearConstructed,lotArea,livingSpace,condition,noRooms,purchasePrice,pricepersqmlivingspace,pricepersqmlotarea
309,0.57,1,1,0.99,0.4,0,0,1953,833,137,no_information,4,63000,458.68219876228613,75.63025210084034
310,0.58,1,1,0.98,0.51,0,0,2007,919,124,no_information,4,264000,2129.032258064516,287.26877040261155
311,0.54,1,1,0.98,0.25,0,0,1960,658,124,no_information,4,199000,1604.8387096774193,302.4316109422492
312,0.56,1,1,0.96,0.42,0,0,1976,3478,344,no_information,9,428000,1244.1860465116279,123.05922944220816
314,0.56,1,1,0.99,0.37,0,0,1961,2432,160,no_information,4,107000,668.75,43.99671052631579
315,0.54,1,1,0.99,0.25,0,0,1960,1161,147,no_information,7,110000,748.2993197278912,94.74590869939708
316,0.59,1,1,0.99,0.57,0,0,1978,216,58,no_information,3,140000,2413.793103448276,648.1481481481482
317,0.57,1,1,0.97,0.43,0,0,1998,269,146,no_information,6,405000,2765.071345668055,1505.5762081784387
318,0.57,1,1,0.99,0.42,0,0,1899,740,145,no_information,6,159000,1096.551724137931,214.86486486486487
319,0.56,1,1,0.98,0.37,0,0,2000,591,120,no_information,4,260000,2166.6666666666665,439.9323181049069
320,0.58,1,1,0.99,0.47,0,0,1900,642,146,no_information,5,80000,546.0750853242321,124.61059190031153
321,0.58,1,1,0.98,0.53,0,0,1910,470,738,no_information,24,276000,373.9837398373984,587.2340425531914
322,0.53,1,1,0.97,0.19,0,0,2009,742,142,no_information,4,308000,2169.0140845070423,415.0943396226415
323,0.53,1,1,0.88,0.28,0,0,1950,637,102,no_information,2,1410000,13823.529411764706,2213.5007849293565
326,0.56,1,1,0.99,0.37,0,0,1951,754,116,no_information,4,135000,1163.7931034482758,179.0450928381963
328,0.58,1,1,0.99,0.47,0,0,1960,289,121,no_information,7,172000,1421.4876033057851,595.1557093425605
329,0.57,1,1,0.88,0.54,0,0,2014,3737,207,no_information,3,1401100,6768.599033816425,374.92641156007494
330,0.54,1,1,1,0.22,0,0,1930,395,199,no_information,6,39100,196.32456316529425,98.9873417721519
332,0.55,1,1,0.99,0.33,0,0,1959,1000,125,no_information,7,65000,520,65
334,0.56,1,1,0.95,0.43,0,0,1958,14352,210,no_information,7,595000,2829.0224419931533,41.45763656633222
335,0.57,1,1,0.9299999999999999,0.52,0,0,1987,318,132,no_information,7,800000,6060.606060606061,2515.723270440252
336,0.58,1,1,0.99,0.47,0,0,1949,468,125,no_information,5,131000,1048,279.9145299145299
337,0.54,1,1,0.99,0.24,0,0,1962,817,127,no_information,6,163000,1283.4645669291338,199.51040391676867
338,0.55,1,1,1,0.29,0,0,1928,3568,235,no_information,13,55000,234.04255319148936,15.414798206278027
339,0.58,1,1,0.97,0.49,0,0,2002,292,154,no_information,5,376000,2441.5584415584417,1287.6712328767123
341,0.59,1,1,0.99,0.52,0,0,1954,554,105,no_information,5,79900,757.2741920197137,144.22382671480145
343,0.54,1,1,0.99,0.25,0,0,1903,315,104,no_information,4,145000,1394.2307692307693,460.3174603174603
344,0.58,1,1,1,0.47,0,0,1950,604,190,no_information,8,29000,152.6315789473684,48.01324503311258
345,0.62,1,1,0.97,0.75,0,0,1930,3408,308,no_information,10,390000,1266.2337662337663,114.43661971830986
346,0.53,1,1,0.96,0.22,0,0,1957,666,128,no_information,5,513000,4007.8125,770.2702702702703
347,0.59,1,1,0.99,0.52,0,0,2009,800,174,no_information,8,179000,1028.7356321839081,223.75
348,0.59,1,1,0.99,0.53,0,0,1900,3279,153,no_information,5,165000,1074.4285993358078,50.32021957913998
349,0.57,1,1,0.98,0.42,0,0,1900,248,486,no_information,12,247510,509.2798353909465,998.0241935483871
350,0.55,1,1,0.98,0.33,0,0,1975,1335,253,no_information,8,285000,1126.4822134387352,213.48314606741573
351,0.6,1,1,0.97,0.64,0,0,1963,725,140,no_information,5,394000,2812.4776929116997,543.448275862069
353,0.54,1,1,0.99,0.27,0,0,1964,1253,169,no_information,8,77000,454.86767485822304,61.452513966480446
354,0.54,1,1,0.99,0.24,0,0,2009,277,120,no_information,3,171500,1417.8240740740741,619.1335740072202
355,0.52,1,1,0.98,0.13,0,0,1900,2328,317,no_information,11,195000,614.289314516129,83.76288659793815
356,0.57,1,1,0.99,0.45,0,0,1960,7512,219,no_information,10,175000,799.0867579908676,23.296059637912673
357,0.53,1,1,0.98,0.2,0,0,1938,616,122,no_information,4,290000,2377.0491803278687,470.7792207792208
358,0.52,1,1,0.98,0.12,0,0,1958,262,217,no_information,5,228700,1050.0459136822772,872.9007633587786
359,0.56,1,1,0.99,0.38,0,0,1950,600,106,no_information,4,85000,801.8867924528302,141.66666666666666
361,0.57,1,1,0.96,0.47,0,0,2010,878,244,no_information,9,490000,2008.1967213114754,558.0865603644647
362,0.56,1,1,0.98,0.39,0,0,1975,464,138,no_information,5,213000,1543.4782608695652,459.05172413793105
363,0.53,1,1,0.99,0.17,0,0,1920,1466,128,no_information,7,122600,952.5289410302229,83.62892223738062
364,0.55,1,1,0.99,0.28,0,0,1911,570,336,no_information,15,88000,261.9047619047619,154.3859649122807
365,0.59,1,1,0.98,0.56,0,0,1950,338,157,no_information,7,275000,1751.592356687898,813.6094674556213
366,0.57,1,1,0.99,0.45,0,0,1870,314,250,no_information,10,115000,460,366.2420382165605
367,0.56,1,1,0.99,0.34,0,0,1938,790,258,no_information,8,117000,452.26130653266335,148.1012658227848
368,0.6,1,1,1,0.62,0,0,1878,1569,193,no_information,6,60000,310.88082901554407,38.24091778202677
369,0.52,1,1,0.99,0.1,0,0,1909,1027,161,no_information,8,96500,599.3788819875776,93.96299902629016
370,0.53,1,1,0.99,0.21,0,0,1966,583,132,no_information,4,158300,1199.2424242424242,271.52658662092625
371,0.53,1,1,0.98,0.19,0,0,1980,1665,290,no_information,9,202000,696.551724137931,121.32132132132132
372,0.57,1,1,0.95,0.48,0,0,1993,343,212,no_information,5,640000,3015.0280303387194,1865.8892128279883
375,0.54,1,1,1,0.24,0,0,1900,441,10,no_information,4,25000,2500,56.68934240362812
376,0.54,1,1,0.98,0.25,0,0,1998,846,298,no_information,9,300000,1006.7114093959732,354.6099290780142
377,0.53,1,1,0.98,0.19,0,0,1980,6628,290,no_information,9,209305,721.7413793103449,31.578907664453833
378,0.58,1,1,0.97,0.51,0,0,1955,565,250,no_information,7,415000,1660,734.5132743362832
380,0.58,1,1,0.98,0.51,0,0,1978,131,110,no_information,5,185000,1681.8181818181818,1412.2137404580153
381,0.54,1,1,0.95,0.26,0,0,1987,246,134,no_information,4,660000,4925.373134328358,2682.9268292682927
384,0.56,1,1,0.99,0.39,0,0,1908,642,185,no_information,3,70000,378.3783783783784,109.03426791277259
388,0.59,1,1,0.99,0.55,0,0,1910,224,100,no_information,8,99000,990,441.9642857142857
389,0.56,1,1,0.97,0.39,0,0,1949,892,257,no_information,6,356000,1385.2140077821011,399.1031390134529
390,0.55,1,1,0.96,0.32,0,0,2013,574,207,no_information,6,450000,2173.913043478261,783.9721254355401
392,0.6,1,1,1,0.6,0,0,1930,234,84,no_information,5,33000,392.85714285714283,141.02564102564102
396,0.56,1,1,0.96,0.42,0,0,1978,863,340,no_information,11,485000,1426.4705882352941,561.9930475086907
397,0.6,1,1,0.98,0.6,0,0,1927,2802,156,no_information,6,208600,1337.179487179487,74.44682369735902
398,0.55,1,1,0.98,0.32,0,0,1948,1261,177,no_information,10,282000,1593.2203389830509,223.63203806502776
399,0.58,1,1,0.97,0.51,0,0,2003,2037,230,no_information,7,340000,1478.2608695652175,166.91212567501228
400,0.62,1,1,0.97,0.73,0,0,2012,901,107,no_information,3,362000,3383.177570093458,401.77580466148726
401,0.58,1,1,0.97,0.51,0,0,1984,871,231,no_information,8,377000,1632.034632034632,432.8358208955224
403,0.61,1,1,0.98,0.68,0,0,1910,857,198,no_information,5,300000,1513.0882130428204,350.0583430571762
406,0.54,1,1,1,0.24,0,0,1901,192,98,no_information,5,20000,204.08163265306123,104.16666666666667
407,0.54,1,1,1,0.24,0,0,1930,600,113,no_information,7,60000,530.9734513274336,100
408,0.53,1,1,0.99,0.19,0,0,1966,664,91,no_information,4,160000,1758.2417582417581,240.96385542168676
409,0.55,1,1,0.99,0.32,0,0,1978,146,110,no_information,4,65000,590.9090909090909,445.2054794520548
410,0.52,1,1,0.97,0.13,0,0,1989,902,150,no_information,4,309000,2060,342.5720620842572
411,0.54,1,1,1,0.21,0,0,1963,721,141,no_information,6,38000,269.50354609929076,52.704576976421635
413,0.55,1,1,0.98,0.29,0,0,1972,740,156,no_information,4,249000,1596.1538461538462,336.4864864864865
414,0.56,1,1,0.99,0.38,0,0,1996,895,204,no_information,8,173000,848.0392156862745,193.29608938547486
415,0.56,1,1,0.9299999999999999,0.43,0,0,1978,5000,237,no_information,6,820000,3459.915611814346,164
416,0.55,1,1,0.99,0.3,0,0,2000,515,131,no_information,4,175000,1329.4841601458634,339.80582524271847
417,0.54,1,1,0.97,0.27,0,0,1912,5307,277,no_information,9,347000,1252.7075812274368,65.38534011682684
418,0.58,1,1,0.97,0.52,0,0,2003,244,131,no_information,4,371000,2832.06106870229,1520.4918032786886
419,0.57,1,1,0.96,0.43,0,0,1946,273,277,no_information,9,506240,1827.5812274368232,1854.3589743589744
420,0.54,1,1,0.99,0.22,0,0,1900,1108,141,no_information,3,134000,950.354609929078,120.93862815884476
421,0.55,1,1,0.99,0.33,0,0,1983,288,158,no_information,5,68000,430.37974683544303,236.11111111111111
422,0.55,1,1,0.98,0.32,0,0,1966,794,128,no_information,4,246590,1926.484375,310.56675062972295
423,0.54,1,1,0.98,0.28,0,0,1998,133,119,no_information,4,245000,2058.823529411765,1842.1052631578948
426,0.57,1,1,0.97,0.44,0,0,1961,1020,169,no_information,6,313000,1852.0710059171597,306.8627450980392
427,0.57,1,1,0.99,0.44,0,0,1935,612,87,no_information,4,115000,1321.83908045977,187.90849673202615
428,0.58,1,1,0.99,0.47,0,0,1955,576,121,no_information,4,62000,512.396694214876,107.63888888888889
430,0.53,1,0.99,0.95,0.24,0,0,1968,168,123,no_information,3,650000,5284.552845528456,3869.0476190476193
431,0.59,1,1,0.99,0.53,0,0,1938,576,100,no_information,5,140000,1400,243.05555555555554
432,0.54,1,1,0.92,0.29,0,0,1971,290,185,no_information,6,980000,5297.2972972972975,3379.310344827586
434,0.56,1,1,0.96,0.37,0,0,1962,463,190,no_information,8,455000,2394.7368421052633,982.7213822894169
435,0.54,1,1,0.98,0.25,0,0,1890,568,108,no_information,4,276000,2555.5555555555557,485.9154929577465
436,0.52,1,1,0.97,0.12,0,0,1972,1764,193,no_information,9,411000,2129.5336787564765,232.99319727891157
438,0.54,1,0.99,0.84,0.39,0,0,1897,293,744,no_information,23,1900000,2553.7634408602153,6484.6416382252555
439,0.56,1,1,0.99,0.39,0,0,1900,220,187,no_information,5,76000,406.41711229946526,345.45454545454544
440,0.58,1,1,0.99,0.5,0,0,1890,513,168,no_information,10,63500,376.92170712886565,123.78167641325535
441,0.57,1,1,0.98,0.43,0,0,1968,200,95,no_information,4,260000,2735.9781121751025,1300
444,0.54,1,1,1,0.21,0,0,1920,629,180,no_information,4,35500,197.22222222222223,56.43879173290938
445,0.52,1,1,0.99,0.14,0,0,1973,626,161,no_information,6,100000,621.1180124223603,159.7444089456869
447,0.59,1,1,0.98,0.58,0,0,1922,114,170,no_information,6,220000,1294.1176470588234,1929.8245614035088
450,0.52,1,1,0.98,0.15,0,0,1985,645,114,no_information,4,203000,1780.701754385965,314.72868217054264
451,0.56,1,1,1,0.36,0,0,1920,192,70,no_information,3,55000,785.7142857142857,286.4583333333333
452,0.53,1,1,1,0.17,0,0,2018,180,112,no_information,4,50000,446.42857142857144,277.77777777777777
453,0.66,1,1,1,0.95,0,0,2002,1332,162,no_information,8,19000,117.28395061728395,14.264264264264265
454,0.52,1,1,0.98,0.17,0,0,1940,973,306,no_information,6,252000,823.5294117647059,258.9928057553957
455,0.56,1,1,0.99,0.36,0,0,1938,1357,136,no_information,6,75000,551.4705882352941,55.2689756816507
456,0.63,1,1,0.99,0.81,0,0,1994,721,113,no_information,4,103000,908.5295933668518,142.85714285714286
457,0.55,1,1,0.99,0.31,0,0,1943,571,277,no_information,17,150000,541.5162454873646,262.6970227670753
458,0.56,1,1,0.98,0.37,0,0,1969,1398,139,no_information,4,188000,1345.3556605123802,134.47782546494992
459,0.6,1,1,1,0.59,0,0,1960,2320,60,no_information,2,36000,600,15.517241379310345
461,0.54,1,1,0.99,0.25,0,0,1973,404,123,no_information,5,79000,640.5059185989946,195.54455445544554
462,0.53,1,1,0.99,0.17,0,0,1994,667,99,no_information,3,115000,1161.6161616161617,172.41379310344828
463,0.53,1,1,0.99,0.21,0,0,1970,1553,147,no_information,6,90000,612.2448979591836,57.95235028976175
465,0.59,1,1,0.98,0.56,0,0,1965,609,204,no_information,7,300000,1470.5882352941176,492.61083743842363
466,0.5,1,1,0.99,0,0,0,1870,165,116,no_information,4,69000,594.8275862068965,418.1818181818182
467,0.52,1,1,0.98,0.14,0,0,1970,757,265,no_information,4,190000,716.9811320754717,250.99075297225892
468,0.55,1,1,0.97,0.31,0,0,1958,289,378,no_information,12,301350,797.2222222222222,1042.7335640138408
469,0.56,1,1,0.98,0.38,0,0,1923,9984,231,no_information,8,296000,1281.3852813852814,29.647435897435898
470,0.56,1,1,0.98,0.35,0,0,1983,1049,270,no_information,8,250000,925.925925925926,238.32221163012392
471,0.53,1,1,0.99,0.2,0,0,1962,491,123,no_information,6,150000,1213.5922330097087,305.4989816700611
472,0.57,1,1,0.95,0.47,0,0,1945,3264,264,no_information,8,541970,2047.0237195951051,166.04473039215685
473,0.58,1,1,1,0.45,0,0,1994,352,63,no_information,3,30000,476.1904761904762,85.22727272727273
474,0.55,1,1,0.98,0.33,0,0,2013,277,140,no_information,5,220000,1571.4285714285713,794.2238267148015
475,0.52,1,1,0.99,0.1,0,0,1994,631,150,no_information,6,165000,1100,261.4896988906498
476,0.53,1,1,0.97,0.2,0,0,1970,1121,287,no_information,16,400000,1393.7282229965156,356.8242640499554
477,0.56,1,1,0.9,0.43,0,0,1994,1294,603,no_information,20,1180000,1956.882255389718,911.9010819165379
478,0.57,1,1,0.99,0.45,0,0,1962,651,162,no_information,8,124265,767.0679012345679,190.88325652841783
479,0.58,1,1,0.97,0.53,0,0,1967,567,463,no_information,15,352000,760.2591792656588,620.8112874779541
480,0.6,1,1,0.99,0.63,0,0,1979,225,106,no_information,4,160000,1501.6424213984046,711.1111111111111
482,0.5,1,1,0.98,-0.01,0,0,2000,964,190,no_information,7,265200,1395.7894736842106,275.103734439834
483,0.57,1,1,0.99,0.4,0,0,1950,5740,351,no_information,3,106500,303.4188034188034,18.554006968641115
484,0.56,1,1,0.99,0.39,0,0,1952,602,98,no_information,5,130000,1326.530612244898,215.9468438538206
487,0.52,1,1,0.99,0.12,0,0,1992,779,111,no_information,4,161000,1442.9109159347554,206.6752246469833
488,0.51,1,1,1,0.08,0,0,1900,593,127,no_information,6,30000,236.2204724409449,50.5902192242833
489,0.52,1,1,0.98,0.12,0,0,1956,1290,90,no_information,4,284000,3155.5555555555557,220.15503875968992
490,0.53,1,1,0.98,0.21,0,0,1900,410,720,no_information,24,220000,305.55555555555554,536.5853658536586
491,0.58,1,1,1,0.47,0,0,1900,229,100,no_information,4,38000,380,165.93886462882097
492,0.52,1,1,0.99,0.12,0,0,1969,586,117,no_information,4,86500,739.3162393162393,147.61092150170649
493,0.51,1,1,0.99,0.06,0,0,1960,732,90,no_information,4,146000,1622.2222222222222,199.45355191256832
494,0.5,1,1,0.99,0.02,0,0,1936,612,76,no_information,4,64000,842.1052631578947,104.57516339869281
495,0.54,1,1,0.99,0.24,0,0,1888,320,200,no_information,7,74000,370,231.25
496,0.58,1,1,0.98,0.47,0,0,1977,522,300,no_information,9,255000,850,488.5057471264368
497,0.56,1,1,0.98,0.35,0,0,1965,293,131,no_information,4,284000,2167.93893129771,969.283276450512
500,0.53,1,1,1,0.2,0,0,1876,200,155,no_information,5,14000,90.3225806451613,70
502,0.62,1,1,0.9299999999999999,0.8,0,0,2008,804,152,no_information,4,820000,5394.736842105263,1019.9004975124378
503,0.58,1,1,0.99,0.5,0,0,1975,746,154,no_information,6,168000,1084.9208911850178,225.20107238605897
504,0.57,1,1,0.98,0.42,0,0,1964,1016,317,no_information,8,200000,630.9148264984227,196.8503937007874
506,0.52,1,1,0.97,0.17,0,0,1973,2219,626,no_information,20,384000,613.2617861249521,173.05092383956736
507,0.57,1,1,0.98,0.41,0,0,1970,1261,129,no_information,6,250000,1937.984496124031,198.25535289452816
509,0.55,1,1,0.94,0.35,0,0,1972,1015,364,no_information,12,671000,1843.4065934065934,661.0837438423646
510,0.58,1,1,0.98,0.51,0,0,1996,673,123,no_information,4,265000,2154.471544715447,393.7592867756315
512,0.56,1,1,0.98,0.36,0,0,1902,463,205,no_information,6,185200,903.4146341463414,400
513,0.58,1,1,0.98,0.52,0,0,1952,207,350,no_information,11,217001,620.0028571428571,1048.3140096618358
514,0.53,1,1,0.99,0.21,0,0,1966,1016,163,no_information,7,148000,907.9754601226994,145.66929133858267
515,0.58,1,1,0.98,0.53,0,0,1990,1753,215,no_information,7,262000,1218.6046511627908,149.45807187678267
517,0.57,1,1,0.97,0.43,0,0,1981,3633,192,no_information,6,371600,1935.4166666666667,102.28461326727222
518,0.53,1,1,0.98,0.2,0,0,1979,582,371,no_information,12,295000,795.1482479784366,506.87285223367695
519,0.53,1,1,0.98,0.2,0,0,1980,1277,147,no_information,4,260000,1768.7074829931973,203.60219263899765
520,0.52,1,1,1,0.15,0,0,1960,414,110,no_information,3,60000,545.4545454545455,144.92753623188406
522,0.57,1,1,0.97,0.46,0,0,1973,942,289,no_information,7,320000,1107.2664359861592,339.70276008492567
524,0.55,1,1,0.99,0.33,0,0,2007,544,135,no_information,4,150000,1111.111111111111,275.7352941176471
525,0.57,1,1,0.97,0.47,0,0,1830,1489,143,no_information,4,309000,2160.8391608391607,207.52182672934856
526,0.56,1,1,0.98,0.39,0,0,1990,987,222,no_information,6,290000,1306.3063063063064,293.8196555217832
527,0.56,1,1,0.98,0.37,0,0,1973,478,176,no_information,6,200000,1136.3636363636363,418.41004184100416
528,0.61,1,1,1,0.65,0,0,1975,372,60,no_information,3,54130,902.1666666666666,145.51075268817203
530,0.59,1,1,0.95,0.57,0,0,2009,595,167,no_information,6,580000,3473.053892215569,974.7899159663865
532,0.53,1,1,1,0.17,0,0,1945,506,43,no_information,2,46000,1069.7674418604652,90.9090909090909
533,0.5,1,1,0.99,0.02,0,0,2013,824,190,no_information,7,73000,384.2105263157895,88.59223300970874
534,0.55,1,1,0.98,0.32,0,0,1930,503,257,no_information,9,186000,723.7354085603113,369.78131212723656
535,0.55,1,1,0.98,0.34,0,0,1900,500,263,no_information,6,222000,844.106463878327,444
536,0.55,1,1,0.99,0.31,0,0,1969,1277,105,no_information,4,174000,1657.142857142857,136.25685199686765
537,0.58,1,1,0.99,0.48,0,0,1910,336,69,no_information,3,90000,1296.8299711815562,267.85714285714283
538,0.56,1,1,1,0.36,0,0,1914,2449,120,no_information,3,35000,291.6666666666667,14.291547570436913
541,0.58,1,1,0.99,0.46,0,0,1961,1338,207,no_information,8,147000,710.1449275362319,109.86547085201794
542,0.55,1,1,0.98,0.31,0,0,1999,240,139,no_information,4,223000,1596.9636207390433,929.1666666666666
543,0.58,1,1,0.96,0.5,0,0,1967,4076,168,no_information,4,496000,2935.6060606060605,121.68792934249264
544,0.58,1,1,0.98,0.48,0,0,2010,425,155,no_information,4,230000,1483.8709677419354,541.1764705882352
545,0.58,1,1,0.99,0.5,0,0,1900,729,243,no_information,6,103000,423.86831275720164,141.28943758573388
546,0.54,1,1,0.97,0.25,0,0,2015,807,178,no_information,6,344000,1927.602824162277,426.270136307311
547,0.51,1,1,1,0.08,0,0,1930,690,106,no_information,4,35000,330.188679245283,50.72463768115942
548,0.53,1,1,1,0.2,0,0,1958,639,71,no_information,4,16000,225.35211267605635,25.039123630672925
550,0.54,1,1,1,0.21,0,0,1920,1646,224,no_information,11,60000,267.0940170940171,36.452004860267316
551,0.6,1,1,0.98,0.59,0,0,1993,686,105,no_information,4,265000,2523.809523809524,386.2973760932945
552,0.53,1,1,0.6599999999999999,0.52,0,0,1962,2104,936,no_information,31,4055000,4332.264957264957,1927.2813688212927
553,0.52,1,1,1,0.15,0,0,1900,2176,89,no_information,4,22000,247.19101123595505,10.110294117647058
555,0.56,1,1,0.99,0.38,0,0,1955,3452,128,no_information,4,131000,1023.4375,37.94901506373117
556,0.53,1,1,0.99,0.18,0,0,1900,943,265,no_information,8,99000,372.8813559322034,104.98409331919406
557,0.58,1,1,0.97,0.5,0,0,1958,572,145,no_information,7,379000,2613.793103448276,662.5874125874126
558,0.56,1,1,0.97,0.42,0,0,1995,857,199,no_information,8,360000,1809.0452261306532,420.0700116686114
559,0.57,1,1,0.99,0.42,0,0,1965,2020,160,no_information,4,116000,725,57.42574257425743
560,0.51,1,1,0.99,0.07,0,0,1887,462,193,no_information,7,61800,320.20725388601034,133.76623376623377
561,0.58,1,1,0.99,0.51,0,0,1899,358,75,no_information,4,157000,2093.3333333333335,438.54748603351953
562,0.55,1,1,0.99,0.33,0,0,1936,121,61,no_information,3,84200,1377.8432335133366,695.8677685950413
563,0.54,1,1,0.98,0.26,0,0,2014,628,136,no_information,4,227000,1663.003663003663,361.4649681528662
564,0.58,1,1,1,0.5,0,0,1892,581,109,no_information,4,41000,376.1467889908257,70.56798623063683
565,0.56,1,1,0.99,0.37,0,0,1963,457,223,no_information,5,180000,807.1748878923767,393.8730853391685
568,0.56,1,1,0.96,0.39,0,0,1990,498,140,no_information,4,478000,3414.285714285714,959.8393574297189
570,0.57,1,1,1,0.4,0,0,1900,1772,230,no_information,8,20000,86.95652173913044,11.286681715575622
571,0.55,1,1,0.98,0.34,0,0,1977,314,128,no_information,6,186000,1453.125,592.3566878980891
573,0.6,1,1,0.98,0.63,0,0,1957,556,148,no_information,5,215000,1452.7027027027027,386.6906474820144
574,0.56,1,1,0.99,0.35,0,0,1870,1248,240,no_information,4,113000,470.8333333333333,90.5448717948718
576,0.57,1,1,0.96,0.47,0,0,2001,650,215,no_information,4,504000,2344.186046511628,775.3846153846154
577,0.6,1,1,1,0.58,0,0,2007,2105,113,no_information,4,25600,226.5486725663717,12.161520190023753
578,0.58,1,1,0.96,0.5,0,0,1987,894,459,no_information,11,510000,1111.111111111111,570.4697986577181
580,0.58,1,1,0.9299999999999999,0.54,0,0,1973,453,260,no_information,7,900000,3461.5384615384614,1986.7549668874171
581,0.54,1,1,0.99,0.22,0,0,1985,288,150,no_information,5,96000,639.4032236579193,333.3333333333333
582,0.57,1,1,0.98,0.45,0,0,1946,3218,217,no_information,7,285000,1310.4653301453009,88.56432566811684
583,0.55,1,1,1,0.3,0,0,1900,3100,213,no_information,5,14000,65.72769953051643,4.516129032258065
584,0.58,1,1,0.99,0.49,0,0,1930,956,65,no_information,2,104000,1600,108.7866108786611
587,0.55,1,1,1,0.31,0,0,1920,279,97,no_information,4,60000,618.5567010309278,215.05376344086022
588,0.57,1,1,0.99,0.42,0,0,1933,340,71,no_information,4,133000,1864.5731108930324,391.1764705882353
589,0.66,1,1,0.98,1,0,0,1900,676,294,no_information,11,208000,707.4829931972789,307.6923076923077
590,0.52,1,1,0.99,0.12,0,0,1908,2365,182,no_information,7,103000,565.934065934066,43.551797040169134
593,0.63,1,1,0.96,0.81,0,0,1989,832,109,no_information,4,452000,4146.788990825688,543.2692307692307
594,0.52,1,1,0.96,0.14,0,0,1989,1198,221,no_information,5,471000,2131.2217194570135,393.15525876460765
